1456195002.887099,42.406002,-71.119230,26.018908,65.000000,-1.000000,-1.000000,1.000000
1456195002.887216,42.406002,-71.119230,26.018908,65.000000,-1.000000,-1.000000,1.000000
1456195002.887524,42.406002,-71.119230,26.018908,65.000000,-1.000000,-1.000000,1.000000
1456195002.888539,42.405962,-71.119254,24.976368,65.000000,-1.000000,-1.000000,1.000000
1456195002.888539,42.405948,-71.119263,24.443790,65.000000,-1.000000,-1.000000,1.000000
1456195011.891635,42.405946,-71.119266,24.443790,66.295754,-1.000000,-1.000000,1.000000
1456195014.459740,42.405945,-71.119268,24.443790,66.295764,-1.000000,-1.000000,1.000000
1456195014.492822,42.405945,-71.119271,24.443790,66.295764,-1.000000,-1.000000,1.000000
1456195246.144854,42.405159,-71.121977,24.443790,3000.000000,-1.000000,-1.000000,1.000000
1456195246.195767,42.404766,-71.123328,24.443790,3000.000000,-1.000000,-1.000000,1.000000
1456195246.253155,42.404570,-71.124004,24.443790,3000.000000,-1.000000,-1.000000,1.000000
1456195246.274700,42.404471,-71.124342,24.443790,3000.000000,-1.000000,-1.000000,1.000000
1456195271.685872,42.404422,-71.124511,24.443790,3000.000000,-1.000000,-1.000000,1.000000
1456195271.732374,42.404398,-71.124595,24.443790,3000.000000,-1.000000,-1.000000,1.000000
1456195271.769125,42.404385,-71.124637,24.443790,3000.000000,-1.000000,-1.000000,1.000000
1456195271.788736,42.404379,-71.124658,24.443790,3000.000000,-1.000000,-1.000000,1.000000
1456195303.427911,42.406046,-71.119237,25.447193,65.000000,-1.000000,-1.000000,1.000000
1456195312.433233,42.406046,-71.119237,25.447193,65.000000,-1.000000,-1.000000,1.000000
1456195312.427911,42.406046,-71.119237,25.447193,65.000000,-1.000000,-1.000000,1.000000
1456195566.215018,42.405013,-71.122599,25.447193,3812.889941,-1.000000,-1.000000,1.000000
1456195566.235067,42.404618,-71.123884,25.447193,3000.000000,-1.000000,-1.000000,1.000000
1456195566.879412,42.404495,-71.124282,25.447193,3000.000000,-1.000000,-1.000000,1.000000
1456195567.688323,42.400566,-71.122782,25.447193,2000.000000,-1.000000,-1.000000,1.000000
1456195567.728267,42.399692,-71.122449,25.447193,2000.000000,-1.000000,-1.000000,1.000000
1456195568.629479,42.399256,-71.122283,25.447193,2000.000000,-1.000000,-1.000000,1.000000
1456195577.666418,42.399037,-71.122199,25.447193,2000.000000,-1.000000,-1.000000,1.000000
1456195577.688242,42.398928,-71.122158,25.447193,2000.000000,-1.000000,-1.000000,1.000000
1456195593.028557,42.398874,-71.122137,25.447193,2000.000000,-1.000000,-1.000000,1.000000
1456195603.987140,42.406006,-71.119269,23.399847,65.000000,-1.000000,-1.000000,1.000000
1456195612.992518,42.406005,-71.119269,23.399847,65.000000,-1.000000,-1.000000,1.000000
1456195740.215472,42.401764,-71.120949,23.399847,2000.000000,-1.000000,-1.000000,1.000000
1456195740.253666,42.400292,-71.121533,23.399847,2000.000000,-1.000000,-1.000000,1.000000
1456195740.289569,42.399555,-71.121824,23.399847,2000.000000,-1.000000,-1.000000,1.000000
1456195760.695180,42.399187,-71.121970,23.399847,2000.000000,-1.000000,-1.000000,1.000000
1456195760.732570,42.399003,-71.122043,23.399847,2000.000000,-1.000000,-1.000000,1.000000
1456195760.768890,42.398911,-71.122080,23.399847,2000.000000,-1.000000,-1.000000,1.000000
1456195612.987140,42.406006,-71.119269,23.399847,65.000000,-1.000000,-1.000000,1.000000
1456195864.415224,42.398830,-71.122112,23.399847,2000.000000,-1.000000,-1.000000,1.000000
1456195864.437598,42.398825,-71.122114,23.399847,2000.000000,-1.000000,-1.000000,1.000000
1456195869.493997,42.398822,-71.122115,23.399847,2000.000000,-1.000000,-1.000000,1.000000
1456195904.506230,42.406009,-71.119200,25.675396,65.000000,-1.000000,-1.000000,1.000000
1456195913.511564,42.406009,-71.119200,25.675396,65.000000,-1.000000,-1.000000,1.000000
1456208641.956363,42.408089,-71.125140,15.908822,65.000000,-1.000000,-1.000000,0.980000
1456208646.089529,42.408089,-71.125151,15.908822,72.004507,-1.000000,-1.000000,0.980000
1456208646.107660,42.408089,-71.125162,15.908822,72.005143,-1.000000,-1.000000,0.980000
1456208646.314573,42.408092,-71.125253,17.469095,65.000000,-1.000000,-1.000000,0.980000
1456208648.064614,42.408051,-71.125207,17.047916,65.000000,-1.000000,-1.000000,0.980000
1456208653.229334,42.408111,-71.125172,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208662.233299,42.408113,-71.125171,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208662.229334,42.408111,-71.125172,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208669.762310,42.408114,-71.125178,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208669.825153,42.408116,-71.125185,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208669.858302,42.408117,-71.125192,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208662.229334,42.408111,-71.125172,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208670.155808,42.408117,-71.125192,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208670.298187,42.408117,-71.125192,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208670.310444,42.408119,-71.125199,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208670.350884,42.408120,-71.125206,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208670.387998,42.408122,-71.125213,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208670.421946,42.408123,-71.125220,16.862068,65.000000,-1.000000,-1.000000,0.980000
1456208670.525531,42.408248,-71.125165,17.306608,65.000000,-1.000000,-1.000000,0.980000
1456208672.394015,42.408109,-71.125110,15.923981,10.000000,-1.000000,0.000000,0.980000
1456208673.000015,42.408109,-71.125110,15.923981,10.000000,-1.000000,0.000000,0.980000
1456208674.000022,42.408109,-71.125110,28.525875,10.000000,-1.000000,0.000000,0.980000
1456208674.999947,42.408109,-71.125110,28.390804,10.000000,-1.000000,0.000000,0.980000
1456208676.000016,42.408109,-71.125110,28.799404,10.000000,-1.000000,0.000000,0.980000
1456208684.005322,42.408109,-71.125110,28.799404,65.000000,-1.000000,-1.000000,0.980000
1456208791.196781,42.409357,-71.131195,28.799404,2271.667520,-1.000000,-1.000000,0.980000
1456208791.233908,42.409902,-71.133851,28.799404,2000.000000,-1.000000,-1.000000,0.980000
1456208791.274010,42.410113,-71.134881,28.799404,2000.000000,-1.000000,-1.000000,0.980000
1456208970.974141,42.408118,-71.125136,16.349915,65.000000,-1.000000,-1.000000,0.980000
1456208979.979468,42.408118,-71.125137,16.349915,65.000000,-1.000000,-1.000000,0.980000
1456209091.329953,42.410188,-71.135247,16.349915,3500.000000,-1.000000,-1.000000,0.980000
1456209271.478799,42.407950,-71.125254,16.143373,65.000000,-1.000000,-1.000000,0.980000
1456209280.484187,42.407951,-71.125255,16.143373,65.000000,-1.000000,-1.000000,0.980000
1456209390.181720,42.409740,-71.133287,16.143373,3500.000000,-1.000000,-1.000000,0.980000
1456209489.546011,42.410252,-71.135587,16.143373,3500.000000,-1.000000,-1.000000,0.980000
1456209571.948980,42.408008,-71.125249,16.303106,65.000000,-1.000000,-1.000000,0.980000
1456209892.107863,42.408113,-71.125218,18.306295,65.000000,-1.000000,-1.000000,0.980000
1456209892.108004,42.408113,-71.125218,18.306295,65.000000,-1.000000,-1.000000,0.980000
1456209892.108358,42.408113,-71.125218,18.306295,65.000000,-1.000000,-1.000000,0.980000
1456209892.178700,42.408115,-71.125230,18.306295,66.794946,-1.000000,-1.000000,0.980000
1456209892.199178,42.408118,-71.125242,18.306295,66.795298,-1.000000,-1.000000,0.980000
1456209892.374944,42.408221,-71.125190,18.541170,65.000000,-1.000000,-1.000000,0.980000
